Id,UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Radiation
8665,1477619120,10/27/2016 12:00:00 AM,15:45:20,54,30.38,93,21.66,9.0,06:22:00,17:51:00,258.28
17242,1480181103,11/26/2016 12:00:00 AM,07:25:03,42,30.45,66,142.75,5.62,06:38:00,17:42:00,73.89
26909,1482547240,12/23/2016 12:00:00 AM,16:40:40,55,30.45,77,72.87,7.87,06:54:00,17:50:00,232.81
10598,1477037118,10/20/2016 12:00:00 AM,22:05:18,46,30.46,100,336.51,5.62,06:19:00,17:56:00,1.19
4685,1473714918,9/12/2016 12:00:00 AM,11:15:18,65,30.52,66,357.2,9.0,06:09:00,18:28:00,258.79
28986,1481922640,12/16/2016 12:00:00 AM,11:10:40,54,30.27,52,35.72,5.62,06:50:00,17:46:00,809.28
20129,1479313806,11/16/2016 12:00:00 AM,06:30:06,49,30.45,20,173.78,12.37,06:32:00,17:43:00,5.77
6505,1473014403,9/4/2016 12:00:00 AM,08:40:03,57,30.47,95,31.62,2.25,06:08:00,18:35:00,379.77
12711,1476395118,10/13/2016 12:00:00 AM,11:45:18,66,30.47,33,48.8,3.37,06:17:00,18:01:00,1007.0
25141,1483077905,12/29/2016 12:00:00 AM,20:05:05,44,30.31,102,162.87,2.25,06:56:00,17:53:00,1.23
7567,1477949119,10/31/2016 12:00:00 AM,11:25:19,53,30.48,93,39.79,4.5,06:23:00,17:49:00,595.16
30085,1481591401,12/12/2016 12:00:00 AM,15:10:01,51,30.31,102,288.59,7.87,06:48:00,17:45:00,239.6
4097,1473895504,9/14/2016 12:00:00 AM,13:25:04,65,30.42,68,358.94,11.25,06:10:00,18:26:00,148.34
20241,1479279902,11/15/2016 12:00:00 AM,21:05:02,48,30.48,39,151.05,12.37,06:31:00,17:43:00,1.22
3418,1474176608,9/17/2016 12:00:00 AM,19:30:08,54,30.47,78,140.91,5.62,06:10:00,18:24:00,1.24
18397,1479833702,11/22/2016 12:00:00 AM,06:55:02,46,30.43,103,145.29,4.5,06:35:00,17:42:00,21.5
23267,1478372117,11/5/2016 12:00:00 AM,08:55:17,61,30.5,21,41.91,4.5,06:26:00,17:46:00,582.16
18764,1479723604,11/21/2016 12:00:00 AM,00:20:04,46,30.43,87,100.92,14.62,06:35:00,17:42:00,1.19
8141,1477776320,10/29/2016 12:00:00 AM,11:25:20,51,30.42,102,30.84,4.5,06:23:00,17:50:00,643.59
16937,1480272618,11/27/2016 12:00:00 AM,08:50:18,50,30.48,87,349.26,3.37,06:38:00,17:42:00,496.52
2740,1474389307,9/20/2016 12:00:00 AM,06:35:07,46,30.4,41,160.47,4.5,06:11:00,18:21:00,15.62
8267,1477738518,10/29/2016 12:00:00 AM,00:55:18,44,30.4,99,158.33,9.0,06:23:00,17:50:00,1.2
24960,1483132205,12/30/2016 12:00:00 AM,11:10:05,50,30.33,66,344.78,2.25,06:57:00,17:54:00,326.84
6813,1472919902,9/3/2016 12:00:00 AM,06:25:02,50,30.42,93,205.64,7.87,06:08:00,18:36:00,14.37
8575,1477646117,10/27/2016 12:00:00 AM,23:15:17,46,30.42,98,124.72,11.25,06:22:00,17:51:00,1.23
23127,1478414102,11/5/2016 12:00:00 AM,20:35:02,51,30.5,29,192.27,7.87,06:26:00,17:46:00,1.24
8517,1477663518,10/28/2016 12:00:00 AM,04:05:18,47,30.38,101,154.24,5.62,06:22:00,17:51:00,1.2
26427,1482691895,12/25/2016 12:00:00 AM,08:51:35,48,30.46,100,137.34,18.0,06:55:00,17:51:00,225.27
14773,1475765123,10/6/2016 12:00:00 AM,04:45:23,48,30.44,91,182.87,5.62,06:15:00,18:07:00,1.22
22769,1478521502,11/7/2016 12:00:00 AM,02:25:02,47,30.43,28,203.71,7.87,06:27:00,17:46:00,1.22
7665,1477919718,10/31/2016 12:00:00 AM,03:15:18,47,30.46,100,172.3,7.87,06:23:00,17:49:00,1.24
10821,1476970217,10/20/2016 12:00:00 AM,03:30:17,47,30.43,102,140.95,2.25,06:19:00,17:56:00,1.26
30037,1481605801,12/12/2016 12:00:00 AM,19:10:01,48,30.34,102,264.93,12.37,06:48:00,17:45:00,1.33
22842,1478499602,11/6/2016 12:00:00 AM,20:20:02,53,30.48,29,217.12,7.87,06:26:00,17:46:00,1.24
11448,1476782120,10/17/2016 12:00:00 AM,23:15:20,53,30.47,99,50.91,11.25,06:18:00,17:58:00,1.22
11487,1476770417,10/17/2016 12:00:00 AM,20:00:17,53,30.46,100,95.75,5.62,06:18:00,17:58:00,1.22
6186,1473113106,9/5/2016 12:00:00 AM,12:05:06,63,30.44,66,323.33,6.75,06:08:00,18:35:00,1069.88
27805,1482278118,12/20/2016 12:00:00 AM,13:55:18,57,30.49,67,67.22,9.0,06:52:00,17:48:00,733.36
20915,1479077702,11/13/2016 12:00:00 AM,12:55:02,58,30.44,65,7.13,6.75,06:30:00,17:44:00,885.42
6759,1472936402,9/3/2016 12:00:00 AM,11:00:02,63,30.46,78,344.41,5.62,06:08:00,18:36:00,464.71
5707,1473260122,9/7/2016 12:00:00 AM,04:55:22,44,30.4,71,168.45,3.37,06:08:00,18:33:00,2.41
20263,1479273303,11/15/2016 12:00:00 AM,19:15:03,49,30.46,59,149.08,10.12,06:31:00,17:43:00,1.24
31874,1480829736,12/3/2016 12:00:00 AM,19:35:36,45,30.34,93,293.07,2.25,06:42:00,17:43:00,1.22
16271,1480472404,11/29/2016 12:00:00 AM,16:20:04,50,30.39,92,146.98,6.75,06:40:00,17:42:00,71.85
32323,1480695003,12/2/2016 12:00:00 AM,06:10:03,45,30.37,93,165.24,4.5,06:42:00,17:42:00,1.21
8145,1477775117,10/29/2016 12:00:00 AM,11:05:17,51,30.43,102,105.61,7.87,06:23:00,17:50:00,566.08
28414,1482094829,12/18/2016 12:00:00 AM,11:00:29,47,30.38,97,150.9,29.25,06:51:00,17:47:00,26.07
24768,1483190702,12/31/2016 12:00:00 AM,03:25:02,42,30.28,89,201.4,7.87,06:57:00,17:54:00,1.21
2864,1474350306,9/19/2016 12:00:00 AM,19:45:06,55,30.43,39,114.42,2.25,06:11:00,18:22:00,1.26
21032,1479042601,11/13/2016 12:00:00 AM,03:10:01,46,30.44,63,127.98,6.75,06:30:00,17:44:00,1.24
14234,1475929222,10/8/2016 12:00:00 AM,02:20:22,47,30.38,89,192.26,7.87,06:15:00,18:05:00,1.24
30121,1481580602,12/12/2016 12:00:00 AM,12:10:02,51,30.36,100,305.42,6.75,06:48:00,17:45:00,160.91
8474,1477676417,10/28/2016 12:00:00 AM,07:40:17,48,30.4,102,138.74,6.75,06:22:00,17:51:00,159.28
28079,1482195618,12/19/2016 12:00:00 AM,15:00:18,55,30.49,95,116.6,5.62,06:52:00,17:48:00,162.58
5496,1473350426,9/8/2016 12:00:00 AM,06:00:26,45,30.41,66,197.65,4.5,06:09:00,18:32:00,6.47
22048,1478737801,11/9/2016 12:00:00 AM,14:30:01,62,30.41,65,316.26,3.37,06:28:00,17:45:00,783.65
8238,1477747218,10/29/2016 12:00:00 AM,03:20:18,44,30.38,98,137.62,10.12,06:23:00,17:50:00,1.2
20675,1479149702,11/14/2016 12:00:00 AM,08:55:02,53,30.49,90,159.98,5.62,06:31:00,17:43:00,315.15
2870,1474348206,9/19/2016 12:00:00 AM,19:10:06,56,30.42,50,110.97,2.25,06:11:00,18:22:00,1.25
12679,1476404720,10/13/2016 12:00:00 AM,14:25:20,64,30.43,35,119.95,3.37,06:17:00,18:01:00,816.91
3988,1473928505,9/14/2016 12:00:00 AM,22:35:05,51,30.47,100,90.33,2.25,06:10:00,18:26:00,1.24
22667,1478552105,11/7/2016 12:00:00 AM,10:55:05,64,30.47,15,314.81,9.0,06:27:00,17:46:00,881.22
2350,1474508123,9/21/2016 12:00:00 AM,15:35:23,60,30.38,72,19.04,5.62,06:11:00,18:20:00,658.72
22458,1478614802,11/8/2016 12:00:00 AM,04:20:02,44,30.39,42,172.71,2.25,06:27:00,17:45:00,1.23
3362,1474194005,9/18/2016 12:00:00 AM,00:20:05,51,30.47,85,167.86,6.75,06:11:00,18:23:00,1.22
16895,1480285218,11/27/2016 12:00:00 AM,12:20:18,56,30.46,70,54.02,6.75,06:38:00,17:42:00,877.08
5512,1473345321,9/8/2016 12:00:00 AM,04:35:21,44,30.4,71,175.49,4.5,06:09:00,18:32:00,2.58
20640,1479160205,11/14/2016 12:00:00 AM,11:50:05,53,30.47,99,51.37,4.5,06:31:00,17:43:00,401.62
13981,1476005426,10/8/2016 12:00:00 AM,23:30:26,50,30.43,89,190.31,9.0,06:15:00,18:05:00,1.25
11358,1476809117,10/18/2016 12:00:00 AM,06:45:17,51,30.44,95,116.66,9.0,06:18:00,17:57:00,19.5
11627,1476728120,10/17/2016 12:00:00 AM,08:15:20,61,30.47,16,136.04,5.62,06:18:00,17:58:00,477.77
5214,1473553520,9/10/2016 12:00:00 AM,14:25:20,60,30.36,84,359.36,5.62,06:09:00,18:30:00,461.74
25905,1482848466,12/27/2016 12:00:00 AM,04:21:06,46,30.4,31,156.64,15.75,06:56:00,17:52:00,1.2
7839,1477867218,10/30/2016 12:00:00 AM,12:40:18,54,30.45,96,77.1,5.62,06:23:00,17:49:00,936.58
20589,1479175502,11/14/2016 12:00:00 AM,16:05:02,53,30.43,100,41.32,9.0,06:31:00,17:43:00,105.53
26674,1482617750,12/24/2016 12:00:00 AM,12:15:50,60,30.45,34,84.88,10.12,06:54:00,17:50:00,866.94
21262,1478973603,11/12/2016 12:00:00 AM,08:00:03,55,30.48,67,80.56,6.75,06:30:00,17:44:00,344.47
10168,1477166420,10/22/2016 12:00:00 AM,10:00:20,51,30.42,102,175.99,1.12,06:20:00,17:54:00,645.36
4003,1473923705,9/14/2016 12:00:00 AM,21:15:05,52,30.46,99,119.86,3.37,06:10:00,18:26:00,1.22
11153,1476870620,10/18/2016 12:00:00 AM,23:50:20,49,30.45,90,160.15,5.62,06:18:00,17:57:00,1.21
6482,1473021305,9/4/2016 12:00:00 AM,10:35:05,57,30.48,96,5.48,4.5,06:08:00,18:35:00,326.84
6625,1472976904,9/3/2016 12:00:00 AM,22:15:04,54,30.49,102,106.94,4.5,06:08:00,18:36:00,2.91
13592,1476126920,10/10/2016 12:00:00 AM,09:15:20,61,30.45,43,20.47,3.37,06:16:00,18:03:00,703.66
3002,1474307706,9/19/2016 12:00:00 AM,07:55:06,62,30.44,23,112.44,2.25,06:11:00,18:22:00,430.0
3016,1474303504,9/19/2016 12:00:00 AM,06:45:04,50,30.43,45,181.52,6.75,06:11:00,18:22:00,28.68
17689,1480046402,11/24/2016 12:00:00 AM,18:00:02,45,30.47,92,125.54,11.25,06:37:00,17:42:00,1.21
734,1475005823,9/27/2016 12:00:00 AM,09:50:23,59,30.41,70,28.34,4.5,06:13:00,18:15:00,818.39
28856,1481961618,12/16/2016 12:00:00 AM,22:00:18,47,30.25,25,196.65,31.5,06:50:00,17:46:00,1.23
29204,1481857204,12/15/2016 12:00:00 AM,17:00:04,48,30.22,102,325.49,6.75,06:50:00,17:46:00,8.37
14145,1475956221,10/8/2016 12:00:00 AM,09:50:21,60,30.44,66,0.11,3.37,06:15:00,18:05:00,847.68
13887,1476035420,10/9/2016 12:00:00 AM,07:50:20,55,30.42,73,207.15,4.5,06:16:00,18:04:00,362.0
23837,1478200518,11/3/2016 12:00:00 AM,09:15:18,63,30.46,23,96.85,7.87,06:25:00,17:47:00,651.12
24009,1478148618,11/2/2016 12:00:00 AM,18:50:18,50,30.44,30,139.0,10.12,06:24:00,17:48:00,1.28
17902,1479982505,11/24/2016 12:00:00 AM,00:15:05,43,30.46,84,112.17,7.87,06:37:00,17:42:00,1.21
10612,1477032918,10/20/2016 12:00:00 AM,20:55:18,46,30.46,98,94.01,6.75,06:19:00,17:56:00,1.2
25238,1483048804,12/29/2016 12:00:00 AM,12:00:04,48,30.34,102,15.54,3.37,06:56:00,17:53:00,508.27
4843,1473666324,9/11/2016 12:00:00 AM,21:45:24,52,30.51,99,180.26,3.37,06:09:00,18:29:00,2.28
30245,1481543423,12/12/2016 12:00:00 AM,01:50:23,47,30.37,97,176.07,4.5,06:48:00,17:45:00,1.28
23124,1478415002,11/5/2016 12:00:00 AM,20:50:02,50,30.5,30,166.15,4.5,06:26:00,17:46:00,1.22
10949,1476931821,10/19/2016 12:00:00 AM,16:50:21,53,30.43,101,80.56,10.12,06:19:00,17:56:00,75.63
29642,1481724301,12/14/2016 12:00:00 AM,04:05:01,39,30.26,57,224.42,6.75,06:49:00,17:46:00,1.26
14844,1475742620,10/5/2016 12:00:00 AM,22:30:20,51,30.48,92,164.15,4.5,06:14:00,18:08:00,1.25
32351,1480686604,12/2/2016 12:00:00 AM,03:50:04,45,30.36,93,189.71,6.75,06:42:00,17:42:00,1.19
20206,1479290401,11/16/2016 12:00:00 AM,00:00:01,48,30.47,29,166.44,12.37,06:32:00,17:43:00,1.2
20739,1479130501,11/14/2016 12:00:00 AM,03:35:01,45,30.44,26,162.2,4.5,06:31:00,17:43:00,1.19
20744,1479129001,11/14/2016 12:00:00 AM,03:10:01,45,30.44,27,132.41,5.62,06:31:00,17:43:00,1.21
6634,1472974203,9/3/2016 12:00:00 AM,21:30:03,55,30.48,101,40.23,2.25,06:08:00,18:36:00,1.82
21649,1478857503,11/10/2016 12:00:00 AM,23:45:03,49,30.49,50,100.61,2.25,06:28:00,17:45:00,1.22
11743,1476692122,10/16/2016 12:00:00 AM,22:15:22,53,30.5,39,158.77,7.87,06:18:00,17:59:00,1.24
4785,1473684621,9/12/2016 12:00:00 AM,02:50:21,47,30.47,90,177.76,1.12,06:09:00,18:28:00,1.96
20364,1479243004,11/15/2016 12:00:00 AM,10:50:04,54,30.49,98,107.23,4.5,06:31:00,17:43:00,738.96
24101,1478121017,11/2/2016 12:00:00 AM,11:10:17,63,30.47,18,90.9,7.87,06:24:00,17:48:00,927.68
28799,1481979018,12/17/2016 12:00:00 AM,02:50:18,44,30.24,63,270.86,3.37,06:51:00,17:47:00,1.2
15508,1475538921,10/3/2016 12:00:00 AM,13:55:21,54,30.43,101,78.11,3.37,06:14:00,18:09:00,265.47
20163,1479303602,11/16/2016 12:00:00 AM,03:40:02,48,30.43,22,181.39,9.0,06:32:00,17:43:00,1.18
12341,1476508222,10/14/2016 12:00:00 AM,19:10:22,54,30.48,26,139.81,3.37,06:17:00,18:00:00,1.24
24733,1483201202,12/31/2016 12:00:00 AM,06:20:02,43,30.29,77,217.34,4.5,06:57:00,17:54:00,1.21
6325,1473069605,9/5/2016 12:00:00 AM,00:00:05,48,30.44,78,157.17,3.37,06:08:00,18:35:00,3.03
29336,1481816702,12/15/2016 12:00:00 AM,05:45:02,35,30.25,98,237.71,11.25,06:50:00,17:46:00,1.23
4471,1473781209,9/13/2016 12:00:00 AM,05:40:09,51,30.44,79,270.72,2.25,06:10:00,18:27:00,2.63
22341,1478649902,11/8/2016 12:00:00 AM,14:05:02,58,30.39,86,37.44,4.5,06:27:00,17:45:00,284.83
14202,1475938819,10/8/2016 12:00:00 AM,05:00:19,47,30.38,87,156.58,4.5,06:15:00,18:05:00,1.19
6550,1473000905,9/4/2016 12:00:00 AM,04:55:05,52,30.44,98,154.61,6.75,06:08:00,18:35:00,3.21
32163,1480743018,12/2/2016 12:00:00 AM,19:30:18,45,30.35,93,166.8,2.25,06:42:00,17:42:00,1.23
8510,1477665620,10/28/2016 12:00:00 AM,04:40:20,47,30.37,101,123.74,3.37,06:22:00,17:51:00,1.2
24668,1483220701,12/31/2016 12:00:00 AM,11:45:01,52,30.33,68,343.71,16.87,06:57:00,17:54:00,615.75
22847,1478498101,11/6/2016 12:00:00 AM,19:55:01,55,30.48,27,218.17,6.75,06:26:00,17:46:00,1.24
17604,1480071904,11/25/2016 12:00:00 AM,01:05:04,47,30.49,101,20.74,2.25,06:37:00,17:42:00,1.23
12023,1476606319,10/15/2016 12:00:00 AM,22:25:19,54,30.52,23,151.8,5.62,06:17:00,17:59:00,1.22
27275,1482437450,12/22/2016 12:00:00 AM,10:10:50,56,30.46,78,10.62,3.37,06:53:00,17:49:00,688.53
7570,1477948218,10/31/2016 12:00:00 AM,11:10:18,53,30.49,94,66.99,4.5,06:23:00,17:49:00,544.57
1580,1474741822,9/24/2016 12:00:00 AM,08:30:22,60,30.48,85,44.63,2.25,06:12:00,18:17:00,530.87
29425,1481790006,12/14/2016 12:00:00 AM,22:20:06,43,30.29,42,196.93,11.25,06:49:00,17:46:00,1.3
1911,1474641620,9/23/2016 12:00:00 AM,04:40:20,51,30.42,89,182.57,1.12,06:12:00,18:18:00,1.26
9214,1477453818,10/25/2016 12:00:00 AM,17:50:18,55,30.43,95,333.71,2.25,06:21:00,17:52:00,8.14
91,1475202025,9/29/2016 12:00:00 AM,16:20:25,58,30.43,59,18.26,4.5,06:13:00,18:13:00,457.69
8629,1477629917,10/27/2016 12:00:00 AM,18:45:17,48,30.4,98,133.88,6.75,06:22:00,17:51:00,1.22
21257,1478975102,11/12/2016 12:00:00 AM,08:25:02,56,30.49,65,65.17,2.25,06:30:00,17:44:00,441.23
188,1475172619,9/29/2016 12:00:00 AM,08:10:19,60,30.45,40,17.86,3.37,06:13:00,18:13:00,478.48
10788,1476980117,10/20/2016 12:00:00 AM,06:15:17,44,30.45,87,158.02,4.5,06:19:00,17:56:00,4.41
25568,1482949550,12/28/2016 12:00:00 AM,08:25:50,46,30.42,100,130.31,4.5,06:56:00,17:52:00,297.68
8647,1477624518,10/27/2016 12:00:00 AM,17:15:18,51,30.38,97,92.57,5.62,06:22:00,17:51:00,116.17
27802,1482279017,12/20/2016 12:00:00 AM,14:10:17,58,30.49,67,93.03,4.5,06:52:00,17:48:00,702.84
12361,1476502226,10/14/2016 12:00:00 AM,17:30:26,62,30.46,37,33.77,6.75,06:17:00,18:00:00,53.73
13459,1476167119,10/10/2016 12:00:00 AM,20:25:19,50,30.43,58,169.49,5.62,06:16:00,18:03:00,1.23
7100,1472832004,9/2/2016 12:00:00 AM,06:00:04,47,30.43,76,142.04,7.87,06:07:00,18:37:00,2.79
20048,1479338101,11/16/2016 12:00:00 AM,13:15:01,66,30.43,16,192.14,7.87,06:32:00,17:43:00,867.81
5787,1473234318,9/6/2016 12:00:00 AM,21:45:18,47,30.43,85,176.77,4.5,06:08:00,18:34:00,2.16
321,1475132118,9/28/2016 12:00:00 AM,20:55:18,51,30.43,73,159.9,7.87,06:13:00,18:14:00,1.23
12313,1476516621,10/14/2016 12:00:00 AM,21:30:21,51,30.51,25,139.46,6.75,06:17:00,18:00:00,1.22
9509,1477365018,10/24/2016 12:00:00 AM,17:10:18,52,30.43,99,41.55,5.62,06:21:00,17:53:00,78.73
25904,1482848761,12/27/2016 12:00:00 AM,04:26:01,46,30.4,32,179.31,14.62,06:56:00,17:52:00,1.23
4740,1473698119,9/12/2016 12:00:00 AM,06:35:19,45,30.48,75,183.84,6.75,06:09:00,18:28:00,23.87
22189,1478695502,11/9/2016 12:00:00 AM,02:45:02,45,30.4,74,185.05,6.75,06:28:00,17:45:00,1.21
10153,1477170918,10/22/2016 12:00:00 AM,11:15:18,57,30.42,49,66.43,7.87,06:20:00,17:54:00,956.4
4291,1473835505,9/13/2016 12:00:00 AM,20:45:05,53,30.45,100,300.31,0.0,06:10:00,18:27:00,3.21
15788,1475453125,10/2/2016 12:00:00 AM,14:05:25,58,30.42,95,70.72,7.87,06:14:00,18:10:00,429.8
30953,1481330749,12/9/2016 12:00:00 AM,14:45:49,52,30.37,97,352.75,3.37,06:46:00,17:44:00,95.92
16734,1480333518,11/28/2016 12:00:00 AM,01:45:18,48,30.44,24,181.49,6.75,06:39:00,17:42:00,1.26
5533,1473338718,9/8/2016 12:00:00 AM,02:45:18,44,30.4,66,179.64,4.5,06:09:00,18:32:00,3.02
194,1475170819,9/29/2016 12:00:00 AM,07:40:19,57,30.43,34,113.5,1.12,06:13:00,18:13:00,352.56
7451,1477983918,10/31/2016 12:00:00 AM,21:05:18,45,30.49,90,169.93,2.25,06:23:00,17:49:00,1.23
2830,1474361102,9/19/2016 12:00:00 AM,22:45:02,52,30.44,41,167.17,4.5,06:11:00,18:22:00,1.24
7405,1472728514,9/1/2016 12:00:00 AM,01:15:14,51,30.42,103,39.69,3.37,06:07:00,18:38:00,2.4
27458,1482382250,12/21/2016 12:00:00 AM,18:50:50,50,30.41,35,182.43,2.25,06:53:00,17:49:00,1.24
6069,1473148522,9/5/2016 12:00:00 AM,21:55:22,49,30.43,63,159.97,2.25,06:08:00,18:35:00,2.53
13906,1476029720,10/9/2016 12:00:00 AM,06:15:20,47,30.4,80,189.24,10.12,06:16:00,18:04:00,6.27
2516,1474457405,9/21/2016 12:00:00 AM,01:30:05,45,30.39,73,159.07,3.37,06:11:00,18:20:00,1.21
26836,1482569139,12/23/2016 12:00:00 AM,22:45:39,48,30.49,38,158.02,13.5,06:54:00,17:50:00,1.25
11607,1476734123,10/17/2016 12:00:00 AM,09:55:23,64,30.48,28,77.99,7.87,06:18:00,17:58:00,816.23
10904,1476945320,10/19/2016 12:00:00 AM,20:35:20,52,30.48,102,51.47,4.5,06:19:00,17:56:00,1.26
23152,1478406602,11/5/2016 12:00:00 AM,18:30:02,53,30.46,27,141.55,9.0,06:26:00,17:46:00,1.23
3930,1473946804,9/15/2016 12:00:00 AM,03:40:04,49,30.41,94,37.62,2.25,06:10:00,18:26:00,1.23
16543,1480390802,11/28/2016 12:00:00 AM,17:40:02,49,30.43,69,118.29,5.62,06:39:00,17:42:00,7.79
756,1474999220,9/27/2016 12:00:00 AM,08:00:20,55,30.38,81,54.01,4.5,06:13:00,18:15:00,430.18
31143,1481273752,12/8/2016 12:00:00 AM,22:55:52,48,30.39,53,179.03,6.75,06:45:00,17:44:00,1.21
19746,1479428719,11/17/2016 12:00:00 AM,14:25:19,60,30.41,35,29.26,9.0,06:32:00,17:43:00,718.4
9889,1477250420,10/23/2016 12:00:00 AM,09:20:20,51,30.41,93,106.96,2.25,06:20:00,17:54:00,695.62
9544,1477354518,10/24/2016 12:00:00 AM,14:15:18,56,30.42,78,40.83,9.0,06:21:00,17:53:00,785.4
6904,1472891704,9/2/2016 12:00:00 AM,22:35:04,53,30.46,99,125.28,0.0,06:07:00,18:37:00,2.32
29973,1481625013,12/13/2016 12:00:00 AM,00:30:13,43,30.32,99,274.22,6.75,06:48:00,17:45:00,1.32
14802,1475756420,10/6/2016 12:00:00 AM,02:20:20,49,30.44,95,201.48,6.75,06:15:00,18:07:00,1.22
14053,1475983821,10/8/2016 12:00:00 AM,17:30:21,57,30.38,96,321.03,1.12,06:15:00,18:05:00,44.23
21349,1478947502,11/12/2016 12:00:00 AM,00:45:02,49,30.48,78,99.82,6.75,06:30:00,17:44:00,1.2
25365,1483010450,12/29/2016 12:00:00 AM,01:20:50,38,30.36,56,189.54,6.75,06:56:00,17:53:00,1.15
6245,1473095106,9/5/2016 12:00:00 AM,07:05:06,49,30.42,80,220.49,7.87,06:08:00,18:35:00,184.38
14315,1475903734,10/7/2016 12:00:00 AM,19:15:34,51,30.41,98,120.35,0.0,06:15:00,18:06:00,1.23
19224,1479585318,11/19/2016 12:00:00 AM,09:55:18,53,30.46,67,168.88,1.12,06:34:00,17:42:00,639.3
19537,1479491420,11/18/2016 12:00:00 AM,07:50:20,49,30.44,77,146.5,5.62,06:33:00,17:43:00,272.47
1747,1474690822,9/23/2016 12:00:00 AM,18:20:22,55,30.45,100,57.09,2.25,06:12:00,18:18:00,1.26
17410,1480130702,11/25/2016 12:00:00 AM,17:25:02,47,30.44,96,133.76,9.0,06:37:00,17:42:00,24.81
18469,1479812102,11/22/2016 12:00:00 AM,00:55:02,48,30.43,102,134.6,5.62,06:35:00,17:42:00,1.21
26196,1482761139,12/26/2016 12:00:00 AM,04:05:39,41,30.43,89,160.95,9.0,06:55:00,17:51:00,1.22
1052,1474902326,9/26/2016 12:00:00 AM,05:05:26,46,30.41,71,187.7,9.0,06:12:00,18:15:00,1.23
13818,1476056422,10/9/2016 12:00:00 AM,13:40:22,64,30.4,66,72.4,5.62,06:16:00,18:04:00,401.54
7091,1472834708,9/2/2016 12:00:00 AM,06:45:08,48,30.44,71,165.46,6.75,06:07:00,18:37:00,20.16
23490,1478304918,11/4/2016 12:00:00 AM,14:15:18,65,30.42,39,59.62,6.75,06:25:00,17:47:00,773.92
2444,1474479008,9/21/2016 12:00:00 AM,07:30:08,52,30.4,96,112.5,2.25,06:11:00,18:20:00,308.58
5339,1473486925,9/9/2016 12:00:00 AM,19:55:25,48,30.37,99,161.31,6.75,06:09:00,18:31:00,2.27
20568,1479181801,11/14/2016 12:00:00 AM,17:50:01,51,30.45,100,128.51,2.25,06:31:00,17:43:00,1.9
22070,1478731205,11/9/2016 12:00:00 AM,12:40:05,63,30.44,43,316.24,9.0,06:28:00,17:45:00,880.85
19371,1479541218,11/18/2016 12:00:00 AM,21:40:18,47,30.44,94,169.78,11.25,06:33:00,17:43:00,1.21
20362,1479243604,11/15/2016 12:00:00 AM,11:00:04,54,30.48,99,46.98,7.87,06:31:00,17:43:00,586.2
12170,1476561321,10/15/2016 12:00:00 AM,09:55:21,66,30.52,21,61.31,11.25,06:17:00,17:59:00,823.61
23362,1478343618,11/5/2016 12:00:00 AM,01:00:18,47,30.47,32,167.18,10.12,06:26:00,17:46:00,1.19
26082,1482795350,12/26/2016 12:00:00 AM,13:35:50,57,30.44,38,164.19,3.37,06:55:00,17:51:00,561.47
7912,1477845317,10/30/2016 12:00:00 AM,06:35:17,48,30.43,102,167.67,5.62,06:23:00,17:49:00,8.04
20480,1479208204,11/15/2016 12:00:00 AM,01:10:04,44,30.45,79,170.46,9.0,06:31:00,17:43:00,1.21
22697,1478543104,11/7/2016 12:00:00 AM,08:25:04,59,30.46,14,235.49,6.75,06:27:00,17:46:00,472.63
18670,1479751802,11/21/2016 12:00:00 AM,08:10:02,48,30.44,93,170.08,10.12,06:35:00,17:42:00,77.23
10809,1476973820,10/20/2016 12:00:00 AM,04:30:20,48,30.44,102,143.49,1.12,06:19:00,17:56:00,1.22
3628,1474113006,9/17/2016 12:00:00 AM,01:50:06,54,30.45,98,165.41,7.87,06:10:00,18:24:00,1.25
19759,1479424817,11/17/2016 12:00:00 AM,13:20:17,62,30.42,25,17.33,9.0,06:32:00,17:43:00,856.34
6048,1473154822,9/5/2016 12:00:00 AM,23:40:22,48,30.43,67,166.15,4.5,06:08:00,18:35:00,2.27
4793,1473682221,9/12/2016 12:00:00 AM,02:10:21,47,30.47,86,172.82,7.87,06:09:00,18:28:00,2.05
31735,1480871434,12/4/2016 12:00:00 AM,07:10:34,45,30.37,93,181.54,4.5,06:43:00,17:43:00,17.46
21798,1478812801,11/10/2016 12:00:00 AM,11:20:01,64,30.47,17,349.39,5.62,06:28:00,17:45:00,882.58
1349,1474812330,9/25/2016 12:00:00 AM,04:05:30,47,30.45,61,179.66,6.75,06:12:00,18:16:00,1.2
31585,1480916434,12/4/2016 12:00:00 AM,19:40:34,45,30.37,93,53.61,4.5,06:43:00,17:43:00,1.22
4730,1473701120,9/12/2016 12:00:00 AM,07:25:20,52,30.5,74,153.26,1.12,06:09:00,18:28:00,284.28
8409,1477695917,10/28/2016 12:00:00 AM,13:05:17,50,30.39,101,31.44,3.37,06:22:00,17:51:00,869.16
15758,1475462119,10/2/2016 12:00:00 AM,16:35:19,54,30.4,101,58.74,5.62,06:14:00,18:10:00,135.3
30135,1481576411,12/12/2016 12:00:00 AM,11:00:11,54,30.38,91,17.06,4.5,06:48:00,17:45:00,405.33
5711,1473258926,9/7/2016 12:00:00 AM,04:35:26,43,30.4,67,172.53,4.5,06:08:00,18:33:00,2.52
